loan_id,loan_date,borrower_segment,requested_amount,duration_months,declared_monthly_income,upi_30d_inflow,upi_90d_inflow,upi_transaction_count,upi_stability_score,utility_on_time_ratio,utility_missed_payment_count,telecom_recharge_regularity,gst_turnover,gst_filing_regularity,ecommerce_settlement_amount,ecommerce_settlement_stability,mobility_usage_consistency,income_volatility,repayment_outcome_known,repayment_default_target,data_provenance
9004275,1993-03-02,small_merchant,300000.0,24,150000.0,30731.99,92195.96,32,0.5473,0.5786,0,0.5996,298040.33,0.705,160288.6,0.4261,0.7665,0.4581,True,1,SYNTHETIC_SHOWCASE_ONLY
9004276,1996-11-14,small_merchant,76944.13,24,49682.71,15884.99,47654.97,55,0.707,0.8404,1,0.5858,201570.7,0.6331,44216.14,0.5057,0.7469,0.2284,True,0,SYNTHETIC_SHOWCASE_ONLY
9004277,1993-05-05,small_merchant,35375.31,12,46059.65,11367.26,34101.78,128,0.6324,0.5471,3,0.4514,170342.85,0.9053,15756.7,0.6876,0.941,0.3644,True,1,SYNTHETIC_SHOWCASE_ONLY
9004278,1996-10-28,small_merchant,119564.33,24,36024.24,7911.12,23733.37,266,0.7725,0.7,1,0.6868,99431.27,0.7206,40732.68,0.6579,0.3485,0.1639,True,0,SYNTHETIC_SHOWCASE_ONLY
9004279,1996-09-01,small_merchant,34632.2,24,18641.79,4162.99,12488.98,75,0.6692,0.8626,0,0.8225,40589.08,0.8211,8078.9,0.5298,0.5403,0.3886,True,0,SYNTHETIC_SHOWCASE_ONLY
9004280,1997-03-22,informal_worker,132955.08,12,45145.39,12257.91,36773.74,226,0.4343,0.9924,0,0.7453,0.0,0.4499,0.0,0.3674,0.4026,0.5484,True,1,SYNTHETIC_SHOWCASE_ONLY
9004281,1995-05-25,small_merchant,28866.81,12,16504.37,4581.44,13744.31,44,0.5518,0.8402,1,0.4882,50718.18,0.909,9123.32,0.7825,0.7076,0.4586,True,1,SYNTHETIC_SHOWCASE_ONLY
9004282,1997-06-24,small_merchant,56694.48,24,15660.22,5171.94,15515.81,65,0.7891,0.7785,2,0.8817,48494.19,0.7547,11763.76,0.579,0.9695,0.2806,True,1,SYNTHETIC_SHOWCASE_ONLY
9004283,1993-11-07,informal_worker,68997.94,18,15194.15,4833.12,14499.35,172,0.7139,0.6171,3,0.3043,0.0,0.2358,0.0,0.0895,0.8542,0.3185,True,1,SYNTHETIC_SHOWCASE_ONLY
9004284,1995-03-05,gig_worker,43870.91,12,44725.84,13361.67,40085.0,46,0.9124,0.9028,0,0.9336,0.0,0.2636,0.0,0.3647,0.4561,0.0543,True,0,SYNTHETIC_SHOWCASE_ONLY
9004285,1993-08-11,informal_worker,110584.51,24,27238.89,6702.46,20107.37,167,0.856,0.9655,0,0.6701,0.0,0.4424,0.0,0.6248,0.377,0.1091,True,0,SYNTHETIC_SHOWCASE_ONLY
9004286,1996-11-01,small_merchant,37818.15,9,29388.88,12039.3,36117.9,40,0.8126,0.7066,2,0.8646,93029.41,0.8164,38072.02,0.8551,0.5297,0.2902,True,0,SYNTHETIC_SHOWCASE_ONLY
9004287,1996-07-28,small_merchant,56960.56,24,27793.73,10768.98,32306.95,232,0.8382,0.8559,0,0.7488,80597.83,0.9022,26850.52,0.3759,0.5447,0.222,True,0,SYNTHETIC_SHOWCASE_ONLY
9004288,1997-01-12,informal_worker,35434.87,18,16311.34,5818.73,17456.19,80,0.9436,0.7054,1,0.6592,0.0,0.2873,0.0,0.2112,0.7976,0.2316,True,0,SYNTHETIC_SHOWCASE_ONLY
9004289,1996-10-27,informal_worker,30596.37,6,20292.55,4207.7,12623.1,240,0.7355,0.7312,0,0.6628,0.0,0.2448,0.0,0.0962,0.8396,0.3075,True,1,SYNTHETIC_SHOWCASE_ONLY
9004290,1994-07-18,first_time_borrower,19354.74,36,20788.5,5793.2,17379.6,145,0.6618,0.945,0,0.6317,0.0,0.389,0.0,0.0681,0.8011,0.4167,True,0,SYNTHETIC_SHOWCASE_ONLY
9004291,1993-05-05,small_merchant,56786.17,24,14263.08,2908.2,8724.6,143,0.9065,0.8994,2,0.983,32960.41,0.7914,20948.39,0.5162,0.9455,0.0417,True,0,SYNTHETIC_SHOWCASE_ONLY
9004292,1997-08-24,small_merchant,89945.87,12,21981.11,7321.06,21963.19,48,0.6753,0.5312,1,0.5374,30125.97,0.8433,25282.61,0.5112,0.5237,0.3592,True,1,SYNTHETIC_SHOWCASE_ONLY
9004293,1995-06-19,informal_worker,83081.72,36,16662.78,5948.73,17846.2,201,0.8976,0.4957,1,0.9595,0.0,0.1314,0.0,0.3937,0.6636,0.0821,True,0,SYNTHETIC_SHOWCASE_ONLY
9004294,1993-06-22,informal_worker,174104.58,36,36947.16,10075.43,30226.28,185,0.5308,0.7381,3,0.4029,0.0,0.2639,0.0,0.3916,0.703,0.3341,True,1,SYNTHETIC_SHOWCASE_ONLY
9004295,1997-08-20,informal_worker,96613.62,24,38454.3,9760.37,29281.11,169,0.9325,0.9342,0,0.3979,0.0,0.3379,0.0,0.1423,0.8061,0.0,True,0,SYNTHETIC_SHOWCASE_ONLY
9004296,1997-12-21,small_merchant,17860.81,9,15048.19,5465.23,16395.68,71,0.7026,0.8936,0,0.8461,67689.71,0.9191,988.87,0.8801,0.6889,0.3346,True,0,SYNTHETIC_SHOWCASE_ONLY
9004297,1995-03-25,informal_worker,15713.75,12,24284.09,5719.17,17157.51,183,0.4916,0.7294,0,0.8084,0.0,0.317,0.0,0.2552,0.7775,0.603,True,0,SYNTHETIC_SHOWCASE_ONLY
9004298,1996-11-07,gig_worker,200551.84,24,68245.62,18816.53,56449.6,102,0.7085,0.8151,1,0.546,0.0,0.4198,0.0,0.4346,0.5349,0.2912,True,1,SYNTHETIC_SHOWCASE_ONLY
9004299,1993-03-08,small_merchant,76705.1,36,17486.66,4573.5,13720.5,265,0.7647,0.7811,0,0.8039,34554.2,0.4369,8582.27,0.7744,0.8285,0.366,True,1,SYNTHETIC_SHOWCASE_ONLY
9004300,1993-06-20,gig_worker,61124.72,12,34363.35,12801.54,38404.63,68,0.405,0.7991,0,0.8336,0.0,0.276,0.0,0.5158,0.8618,0.605,True,1,SYNTHETIC_SHOWCASE_ONLY
9004301,1994-05-21,small_merchant,43455.82,12,29454.75,10730.24,32190.72,238,0.4834,0.8496,0,0.9195,98285.17,0.7707,4766.29,0.5514,0.7906,0.4586,True,0,SYNTHETIC_SHOWCASE_ONLY
9004302,1996-04-13,informal_worker,119768.54,9,47313.26,10365.46,31096.37,66,0.6968,0.7718,1,0.8301,0.0,0.4911,0.0,0.1102,0.764,0.2575,True,1,SYNTHETIC_SHOWCASE_ONLY
9004303,1993-09-01,small_merchant,146216.94,12,32266.47,7211.38,21634.13,42,0.5599,0.8711,1,0.8938,58713.57,0.9463,17064.17,0.6362,0.568,0.5504,True,1,SYNTHETIC_SHOWCASE_ONLY
9004304,1993-03-04,small_merchant,58898.91,18,22764.05,5155.55,15466.64,86,0.6986,0.9711,1,0.9458,59808.4,0.7161,1280.32,0.7384,0.4171,0.3247,True,0,SYNTHETIC_SHOWCASE_ONLY
9004305,1996-05-06,first_time_borrower,109284.94,6,28911.84,6260.16,18780.48,23,0.6216,0.7821,2,0.8672,0.0,0.2035,0.0,0.22,0.4661,0.3773,True,1,SYNTHETIC_SHOWCASE_ONLY
9004306,1996-11-07,informal_worker,76722.04,18,29115.25,10052.39,30157.18,112,0.8453,0.7465,0,0.8283,0.0,0.0533,0.0,0.7508,0.7084,0.1479,True,0,SYNTHETIC_SHOWCASE_ONLY
9004307,1996-09-11,small_merchant,60046.64,18,26794.34,10090.61,30271.83,260,0.5751,0.5395,0,0.7351,97379.71,0.8171,6011.42,0.7861,0.7723,0.5433,True,0,SYNTHETIC_SHOWCASE_ONLY
9004308,1996-12-30,first_time_borrower,37758.11,12,14865.32,4960.08,14880.24,150,0.5401,0.8051,0,0.657,0.0,0.5267,0.0,0.0512,0.5773,0.4816,True,1,SYNTHETIC_SHOWCASE_ONLY
9004309,1997-01-06,small_merchant,202433.34,24,50850.35,10582.12,31746.35,243,0.8446,0.9395,0,0.8762,173660.44,0.9387,40450.79,0.8032,0.8662,0.1229,True,0,SYNTHETIC_SHOWCASE_ONLY
9004310,1996-01-06,informal_worker,183099.15,9,46716.28,10886.18,32658.55,244,0.7162,0.868,0,0.8825,0.0,0.4415,0.0,0.2104,0.9191,0.2278,True,0,SYNTHETIC_SHOWCASE_ONLY
9004311,1995-08-07,gig_worker,42401.29,6,16962.31,4243.7,12731.1,60,0.8144,0.8433,0,0.9049,0.0,0.3118,0.0,0.1495,0.7881,0.176,True,0,SYNTHETIC_SHOWCASE_ONLY
9004312,1997-04-14,gig_worker,43080.63,18,24236.41,9897.25,29691.74,119,0.4966,0.8184,3,0.7468,0.0,0.4239,0.0,0.2076,0.7917,0.4714,True,0,SYNTHETIC_SHOWCASE_ONLY
9004313,1994-09-28,small_merchant,30464.63,18,25132.54,8719.53,26158.58,102,0.4148,0.9082,0,0.7704,82996.22,0.8082,8368.12,0.6303,0.9825,0.6304,True,0,SYNTHETIC_SHOWCASE_ONLY
9004314,1993-06-28,gig_worker,9740.03,12,16071.95,3800.24,11400.71,180,0.8956,0.7443,3,0.8562,0.0,0.1885,0.0,0.3697,0.8395,0.0,True,0,SYNTHETIC_SHOWCASE_ONLY
9004315,1996-10-05,small_merchant,12552.71,36,11428.87,3994.17,11982.5,162,0.9323,0.7799,2,0.599,37621.8,0.8981,13674.12,0.3134,0.6397,0.0373,True,0,SYNTHETIC_SHOWCASE_ONLY
9004316,1994-05-19,gig_worker,26878.92,12,20293.89,6832.39,20497.17,187,0.9185,0.84,2,0.8925,0.0,0.384,0.0,0.2772,0.4514,0.0,True,0,SYNTHETIC_SHOWCASE_ONLY
9004317,1997-11-23,informal_worker,85793.25,12,23597.28,9361.14,28083.43,206,0.6513,0.7592,1,0.9741,0.0,0.1639,0.0,0.0777,0.6361,0.2802,True,1,SYNTHETIC_SHOWCASE_ONLY
9004318,1995-01-27,gig_worker,58863.33,24,14018.99,4358.66,13075.97,271,0.9567,0.9122,0,0.623,0.0,0.3447,0.0,0.3236,0.7057,0.1433,True,0,SYNTHETIC_SHOWCASE_ONLY
9004319,1997-04-05,gig_worker,117130.99,36,30482.53,10968.6,32905.79,229,0.7266,0.8687,1,0.8387,0.0,0.3204,0.0,0.3946,0.729,0.2496,True,0,SYNTHETIC_SHOWCASE_ONLY
9004320,1993-03-19,first_time_borrower,185061.42,18,48929.26,12648.33,37944.98,152,0.7976,0.9273,0,0.7557,0.0,0.3305,0.0,0.4756,0.7778,0.1342,True,0,SYNTHETIC_SHOWCASE_ONLY
9004321,1996-04-18,informal_worker,208689.56,6,41947.56,13385.63,40156.9,265,0.7197,0.9325,0,0.8617,0.0,0.5877,0.0,0.1427,0.5073,0.1668,True,1,SYNTHETIC_SHOWCASE_ONLY
9004322,1995-03-30,first_time_borrower,127404.3,12,26348.08,5287.61,15862.83,38,0.8095,0.8587,3,0.8817,0.0,0.0741,0.0,0.5715,0.567,0.2078,True,1,SYNTHETIC_SHOWCASE_ONLY
9004323,1995-04-25,small_merchant,20636.55,12,11574.53,4524.55,13573.66,231,0.7996,0.8557,0,0.7468,20615.85,0.9408,3530.74,0.3616,0.785,0.1673,True,0,SYNTHETIC_SHOWCASE_ONLY
9004324,1994-04-30,gig_worker,48891.17,18,39477.92,10775.78,32327.35,241,0.6345,0.9588,0,0.9005,0.0,0.2851,0.0,0.1177,0.6055,0.4463,True,0,SYNTHETIC_SHOWCASE_ONLY
9004325,1997-11-09,small_merchant,38284.16,24,30038.29,11156.44,33469.33,166,0.7453,0.7387,1,0.734,91526.97,0.9194,8200.78,0.0916,0.8719,0.3308,True,0,SYNTHETIC_SHOWCASE_ONLY
9004326,1994-12-19,small_merchant,155861.45,12,34325.66,7471.09,22413.28,75,0.7223,0.7429,0,0.4485,118456.54,0.8111,51367.5,0.6728,0.5595,0.2927,True,1,SYNTHETIC_SHOWCASE_ONLY
9004327,1997-04-02,gig_worker,74487.74,18,70918.68,14890.18,44670.55,20,0.5736,0.6895,1,0.772,0.0,0.3755,0.0,0.0566,0.4193,0.3792,True,0,SYNTHETIC_SHOWCASE_ONLY
9004328,1995-02-16,first_time_borrower,39512.94,24,18845.89,5866.94,17600.82,86,0.9366,0.7651,0,0.8089,0.0,0.0395,0.0,0.55,0.7952,0.1204,True,0,SYNTHETIC_SHOWCASE_ONLY
9004329,1993-03-30,informal_worker,20666.16,12,7044.82,1699.12,5097.36,108,0.6157,0.5112,4,0.7456,0.0,0.1975,0.0,0.0668,0.3709,0.3872,True,1,SYNTHETIC_SHOWCASE_ONLY
9004330,1997-05-25,informal_worker,55713.41,12,16887.04,6263.62,18790.85,73,0.6187,0.6329,0,0.4234,0.0,0.2762,0.0,0.2286,0.3096,0.3898,True,1,SYNTHETIC_SHOWCASE_ONLY
9004331,1993-12-05,small_merchant,113893.91,24,35357.34,10843.09,32529.27,26,0.8852,0.6454,0,0.8047,58138.24,0.6423,5503.01,0.8867,0.8859,0.1166,True,0,SYNTHETIC_SHOWCASE_ONLY
9004332,1994-05-09,informal_worker,115164.29,6,28364.23,10857.86,32573.58,107,0.6472,0.8798,1,0.6147,0.0,0.6019,0.0,0.299,0.4756,0.3352,True,1,SYNTHETIC_SHOWCASE_ONLY
9004333,1997-04-22,gig_worker,48670.49,9,15622.3,3515.81,10547.44,189,0.9655,0.8883,0,0.8226,0.0,0.1537,0.0,0.3099,0.7634,0.0,True,0,SYNTHETIC_SHOWCASE_ONLY
9004334,1997-06-20,first_time_borrower,61539.24,6,14164.52,5106.33,15318.99,226,0.5308,0.9277,0,0.645,0.0,0.3792,0.0,0.0505,0.7459,0.5282,True,1,SYNTHETIC_SHOWCASE_ONLY
9004335,1997-08-01,small_merchant,22965.12,18,23617.6,8570.55,25711.66,86,0.7433,0.8377,0,0.7259,92275.82,0.7741,18324.44,0.3664,0.6123,0.3138,True,0,SYNTHETIC_SHOWCASE_ONLY
9004336,1995-02-17,gig_worker,67424.05,18,15395.56,6033.85,18101.55,25,0.5664,0.946,0,0.7935,0.0,0.3752,0.0,0.0827,0.3813,0.5049,True,0,SYNTHETIC_SHOWCASE_ONLY
9004337,1996-10-14,gig_worker,114894.34,18,35949.26,7055.96,21167.89,147,0.5432,0.4948,1,0.8105,0.0,0.4587,0.0,0.1286,0.535,0.3515,True,1,SYNTHETIC_SHOWCASE_ONLY
9004338,1994-08-22,informal_worker,36332.62,12,22982.19,8415.87,25247.62,237,0.9622,0.6179,2,0.9131,0.0,0.5544,0.0,0.1607,0.5313,0.1053,True,0,SYNTHETIC_SHOWCASE_ONLY
9004339,1996-09-13,first_time_borrower,101579.88,18,20721.83,4717.48,14152.44,48,0.846,0.5126,3,0.9241,0.0,0.5693,0.0,0.1371,0.6752,0.1441,True,1,SYNTHETIC_SHOWCASE_ONLY
9004340,1995-07-07,first_time_borrower,92127.9,12,19457.49,5006.16,15018.48,29,0.699,0.8711,0,0.888,0.0,0.5477,0.0,0.4076,0.5164,0.3101,True,0,SYNTHETIC_SHOWCASE_ONLY
9004341,1993-04-05,informal_worker,137281.71,24,31769.4,11320.41,33961.22,180,0.8744,0.8018,2,0.856,0.0,0.1517,0.0,0.1822,0.6267,0.1352,True,0,SYNTHETIC_SHOWCASE_ONLY
9004342,1995-02-02,first_time_borrower,131776.42,36,28578.56,10591.44,31774.33,21,0.9939,0.8871,1,0.8825,0.0,0.3612,0.0,0.391,0.4189,0.0,True,0,SYNTHETIC_SHOWCASE_ONLY
9004343,1995-05-05,informal_worker,70382.43,18,30850.22,12632.52,37897.56,15,0.8617,0.8956,1,0.7197,0.0,0.6124,0.0,0.2094,0.8406,0.2604,True,0,SYNTHETIC_SHOWCASE_ONLY
9004344,1994-04-15,small_merchant,48917.37,12,30528.68,6386.01,19158.04,32,0.279,0.7317,1,0.8756,89856.09,0.9106,40214.94,0.1297,0.7443,0.67,True,1,SYNTHETIC_SHOWCASE_ONLY
9004345,1994-11-15,informal_worker,37994.04,24,27046.31,4970.94,14912.81,47,0.6256,0.9183,1,0.8604,0.0,0.3553,0.0,0.4064,0.6268,0.2722,True,0,SYNTHETIC_SHOWCASE_ONLY
9004346,1995-07-07,gig_worker,75790.96,12,17052.59,5740.59,17221.78,132,0.8023,0.8634,1,0.9191,0.0,0.0657,0.0,0.0236,0.7454,0.1108,True,0,SYNTHETIC_SHOWCASE_ONLY
9004347,1993-04-01,gig_worker,83556.2,12,19719.78,6877.51,20632.52,236,0.6929,0.8236,0,0.9461,0.0,0.4335,0.0,0.3694,0.6284,0.2647,True,0,SYNTHETIC_SHOWCASE_ONLY
9004348,1993-10-05,small_merchant,113895.57,36,23167.73,7814.08,23442.23,182,0.5453,0.7803,0,0.3963,66874.93,0.7593,8502.23,0.3864,0.7787,0.3803,True,0,SYNTHETIC_SHOWCASE_ONLY
9004349,1996-11-01,gig_worker,300000.0,12,75452.12,23171.93,69515.78,15,0.7825,0.7476,1,0.5393,0.0,0.3077,0.0,0.2242,0.6429,0.275,True,1,SYNTHETIC_SHOWCASE_ONLY
9004350,1994-10-05,first_time_borrower,49568.3,9,14654.73,4397.43,13192.29,215,0.7374,0.9304,0,0.9654,0.0,0.2041,0.0,0.3697,0.3172,0.1556,True,0,SYNTHETIC_SHOWCASE_ONLY
9004351,1996-01-16,first_time_borrower,28075.15,18,22899.06,5245.94,15737.83,183,0.675,0.774,1,0.9219,0.0,0.2505,0.0,0.269,0.6099,0.1712,True,0,SYNTHETIC_SHOWCASE_ONLY
9004352,1995-10-31,small_merchant,38901.53,18,29352.35,10267.77,30803.31,35,0.8141,0.774,1,0.7671,92925.85,0.6505,20638.93,0.9046,0.6828,0.2124,True,0,SYNTHETIC_SHOWCASE_ONLY
9004353,1995-10-04,informal_worker,64975.91,18,24206.1,8644.07,25932.2,48,0.8661,0.3836,1,0.8854,0.0,0.2969,0.0,0.2658,0.3809,0.1562,True,0,SYNTHETIC_SHOWCASE_ONLY
9004354,1995-01-25,small_merchant,186524.87,9,46885.57,17536.61,52609.83,259,0.7274,0.8878,0,0.5299,195927.88,0.7233,62969.49,0.5837,0.4913,0.2356,True,1,SYNTHETIC_SHOWCASE_ONLY
9004355,1995-06-02,gig_worker,32897.02,24,24146.16,7191.19,21573.56,225,0.3881,0.8291,1,0.547,0.0,0.0526,0.0,0.5429,0.5962,0.6022,True,0,SYNTHETIC_SHOWCASE_ONLY
9004356,1997-02-13,small_merchant,115793.6,12,25018.73,6318.29,18954.86,219,0.7853,0.5286,1,0.8186,73734.84,0.6584,35292.87,0.539,0.3807,0.1254,True,1,SYNTHETIC_SHOWCASE_ONLY
9004357,1997-10-29,gig_worker,149391.15,36,41397.74,14552.3,43656.9,217,0.7242,0.8973,0,0.6141,0.0,0.1648,0.0,0.3366,0.8602,0.2448,True,0,SYNTHETIC_SHOWCASE_ONLY
9004358,1994-04-14,small_merchant,131826.82,12,66776.16,22502.27,67506.8,181,0.8933,0.894,2,0.411,98122.84,0.9333,79825.4,0.6585,0.8859,0.0788,True,0,SYNTHETIC_SHOWCASE_ONLY
9004359,1996-05-07,gig_worker,247470.24,6,55025.89,17965.19,53895.56,109,0.8895,0.5428,0,0.7969,0.0,0.1225,0.0,0.3264,0.9113,0.0494,True,1,SYNTHETIC_SHOWCASE_ONLY
9004360,1997-11-06,gig_worker,84802.26,18,26222.31,9310.48,27931.43,185,0.5657,0.9781,0,0.8863,0.0,0.4677,0.0,0.4102,0.8209,0.566,True,0,SYNTHETIC_SHOWCASE_ONLY
9004361,1993-01-14,gig_worker,104609.12,12,27342.37,9157.75,27473.26,24,0.7541,0.8476,0,0.5848,0.0,0.0188,0.0,0.3832,0.7505,0.2974,True,1,SYNTHETIC_SHOWCASE_ONLY
9004362,1996-12-03,first_time_borrower,65744.41,18,28635.0,10855.22,32565.65,15,0.8206,0.8907,0,0.6483,0.0,0.5074,0.0,0.1085,0.8125,0.2168,True,0,SYNTHETIC_SHOWCASE_ONLY
9004363,1995-06-27,gig_worker,70058.36,12,30047.04,10800.73,32402.18,57,0.6083,0.8818,0,0.8992,0.0,0.1881,0.0,0.2954,0.5367,0.374,True,0,SYNTHETIC_SHOWCASE_ONLY
9004364,1997-11-02,small_merchant,12220.89,12,18643.12,6810.58,20431.75,150,0.8045,0.7803,3,0.8427,50124.26,0.7993,25953.42,0.7643,0.5358,0.1884,True,1,SYNTHETIC_SHOWCASE_ONLY
9004365,1995-11-22,small_merchant,130222.3,9,43893.64,13017.93,39053.8,117,0.844,0.882,0,0.7764,82608.07,0.9232,9072.36,0.6143,0.6071,0.2028,True,0,SYNTHETIC_SHOWCASE_ONLY
9004366,1997-03-11,small_merchant,122053.67,12,30919.19,12781.25,38343.76,30,0.4696,0.9021,1,0.7782,61710.07,0.734,10112.05,0.6721,0.7831,0.5182,True,1,SYNTHETIC_SHOWCASE_ONLY
9004367,1993-10-31,small_merchant,133258.88,9,27403.58,8273.42,24820.27,72,0.5188,0.938,0,0.8905,113300.14,0.8175,32018.93,0.4649,0.8844,0.5775,True,1,SYNTHETIC_SHOWCASE_ONLY
9004368,1993-09-17,gig_worker,68844.38,12,15211.55,5431.52,16294.57,63,0.6869,0.9196,0,0.6014,0.0,0.425,0.0,0.4746,0.6321,0.241,True,0,SYNTHETIC_SHOWCASE_ONLY
9004369,1997-08-19,informal_worker,28352.42,12,28849.77,7860.43,23581.3,263,0.703,0.8544,0,0.8931,0.0,0.3951,0.0,0.0617,0.604,0.3223,True,0,SYNTHETIC_SHOWCASE_ONLY
9004370,1995-08-20,small_merchant,55457.09,24,11284.87,4244.99,12734.98,72,0.8219,0.8526,0,0.7018,25218.03,0.7659,11437.35,0.8901,0.5134,0.174,True,0,SYNTHETIC_SHOWCASE_ONLY
9004371,1995-10-17,informal_worker,26637.22,24,21179.06,6014.13,18042.38,75,0.9504,0.7548,0,0.8158,0.0,0.011,0.0,0.0933,0.4243,0.0,True,0,SYNTHETIC_SHOWCASE_ONLY
9004372,1993-11-07,small_merchant,16686.72,9,21368.49,4844.38,14533.14,214,0.7048,0.7658,1,0.6878,88069.01,0.9115,16882.91,0.6434,0.5663,0.2845,True,0,SYNTHETIC_SHOWCASE_ONLY
9004373,1994-02-19,small_merchant,125177.24,9,32135.53,11815.29,35445.87,92,0.7516,0.9846,0,0.7843,87185.79,0.8626,13183.43,0.8221,0.4994,0.2182,True,1,SYNTHETIC_SHOWCASE_ONLY
9004374,1997-02-03,small_merchant,300000.0,6,69029.4,28427.84,85283.52,96,0.5771,0.7828,0,0.8765,182415.54,0.4506,30371.83,0.4112,0.698,0.3901,True,1,SYNTHETIC_SHOWCASE_ONLY
9004375,1994-07-08,gig_worker,176083.94,12,36845.01,8191.37,24574.12,251,0.5145,0.8476,1,0.7687,0.0,0.2179,0.0,0.2701,0.6319,0.3193,True,1,SYNTHETIC_SHOWCASE_ONLY
9004376,1995-12-03,small_merchant,237368.7,18,56116.93,17089.21,51267.64,249,0.4146,0.8332,0,0.8122,208836.89,0.678,12367.32,0.141,0.5785,0.641,True,1,SYNTHETIC_SHOWCASE_ONLY
9004377,1994-08-01,gig_worker,57307.36,12,38164.52,14726.66,44179.97,159,0.5365,0.4971,1,0.8631,0.0,0.4913,0.0,0.1503,0.6493,0.4746,True,1,SYNTHETIC_SHOWCASE_ONLY
9004378,1994-04-27,small_merchant,61388.56,36,48049.43,15451.06,46353.17,232,0.6716,0.8242,0,0.7935,70754.54,0.2341,14857.61,0.7553,0.8301,0.3627,True,0,SYNTHETIC_SHOWCASE_ONLY
9004379,1993-10-31,informal_worker,58684.53,24,68280.6,19581.32,58743.96,148,0.5013,0.9531,0,0.9003,0.0,0.32,0.0,0.5226,0.889,0.4536,True,0,SYNTHETIC_SHOWCASE_ONLY
9004380,1997-08-25,gig_worker,62284.02,6,19705.99,8040.0,24120.01,168,0.6897,0.725,1,0.8808,0.0,0.2619,0.0,0.0906,0.6095,0.3249,True,1,SYNTHETIC_SHOWCASE_ONLY
9004381,1997-09-13,gig_worker,52401.14,9,19098.21,7407.9,22223.69,168,0.6077,0.8628,0,0.6671,0.0,0.2416,0.0,0.0547,0.7075,0.3356,True,0,SYNTHETIC_SHOWCASE_ONLY
9004382,1993-07-30,informal_worker,41719.95,6,38599.28,9429.47,28288.4,72,0.9145,0.9925,0,0.9356,0.0,0.1497,0.0,0.4507,0.678,0.015,True,0,SYNTHETIC_SHOWCASE_ONLY
9004383,1994-10-08,small_merchant,73936.04,9,27950.61,10945.98,32837.94,272,0.6634,0.8508,1,0.8687,35702.62,0.7637,38392.47,0.8489,0.9237,0.2075,True,0,SYNTHETIC_SHOWCASE_ONLY
9004384,1995-10-27,informal_worker,96366.4,18,31123.85,7659.85,22979.55,134,0.8348,0.7122,0,0.6956,0.0,0.0875,0.0,0.7347,0.3507,0.1359,True,0,SYNTHETIC_SHOWCASE_ONLY
9004385,1994-12-01,first_time_borrower,93956.61,6,24849.67,8728.23,26184.7,131,0.9356,0.9189,0,0.6467,0.0,0.3544,0.0,0.3122,0.6041,0.0,True,0,SYNTHETIC_SHOWCASE_ONLY
9004386,1996-08-09,first_time_borrower,50947.09,6,21031.06,5239.62,15718.85,276,0.3405,0.8251,0,0.875,0.0,0.1136,0.0,0.221,0.7911,0.6265,True,1,SYNTHETIC_SHOWCASE_ONLY
9004387,1994-04-21,small_merchant,121960.11,9,60957.17,17944.28,53832.85,55,0.9446,0.5712,1,0.9185,210025.18,0.8282,74865.72,0.6522,0.5268,0.0,True,0,SYNTHETIC_SHOWCASE_ONLY
9004388,1993-04-18,gig_worker,58281.37,18,16515.03,6277.31,18831.93,107,0.5691,0.8888,0,0.7501,0.0,0.1322,0.0,0.1673,0.9192,0.2732,True,0,SYNTHETIC_SHOWCASE_ONLY
9004389,1994-09-08,informal_worker,140547.05,6,38926.4,15540.36,46621.09,242,0.8118,0.5689,2,0.7724,0.0,0.2427,0.0,0.3799,0.6512,0.0786,True,1,SYNTHETIC_SHOWCASE_ONLY
9004390,1995-12-28,informal_worker,64456.19,36,36011.35,12636.75,37910.25,218,0.702,0.8593,0,0.5843,0.0,0.0947,0.0,0.2818,0.8488,0.3224,True,0,SYNTHETIC_SHOWCASE_ONLY
9004391,1993-11-26,informal_worker,9017.61,12,13121.84,4311.81,12935.43,224,0.9408,0.8314,1,0.8478,0.0,0.5055,0.0,0.2297,0.5709,0.0256,True,0,SYNTHETIC_SHOWCASE_ONLY
9004392,1997-01-29,small_merchant,89469.32,12,18791.98,4655.82,13967.45,161,0.8646,0.9753,0,0.9202,84055.67,0.9685,1169.08,0.7592,0.6387,0.1701,True,1,SYNTHETIC_SHOWCASE_ONLY
9004393,1993-01-23,gig_worker,79920.79,12,20371.01,5078.73,15236.2,74,0.8663,0.961,0,0.4882,0.0,0.2426,0.0,0.3607,0.4207,0.0799,True,0,SYNTHETIC_SHOWCASE_ONLY
9004394,1993-05-04,gig_worker,54517.66,18,36715.72,9152.03,27456.1,33,0.7787,0.8529,2,0.9181,0.0,0.2105,0.0,0.2584,0.5625,0.165,True,0,SYNTHETIC_SHOWCASE_ONLY
9004395,1995-07-19,gig_worker,72519.25,12,23477.15,8809.75,26429.24,211,0.8717,0.7785,1,0.9151,0.0,0.1172,0.0,0.4728,0.6495,0.1594,True,0,SYNTHETIC_SHOWCASE_ONLY
9004396,1995-07-25,gig_worker,86471.05,18,26872.98,6920.95,20762.84,258,0.7786,0.8498,1,0.5951,0.0,0.5824,0.0,0.2819,0.4693,0.2775,True,0,SYNTHETIC_SHOWCASE_ONLY
9004397,1994-06-23,first_time_borrower,16055.82,12,13908.97,5713.01,17139.02,263,0.885,0.7219,0,0.9134,0.0,0.3531,0.0,0.2393,0.7378,0.1573,True,0,SYNTHETIC_SHOWCASE_ONLY
